,Lights,Refrigerator,Kitchen stove,Dishwasher,Washer,Dryer,Freezer,Other Appliances,Total (5 min)
19:35:00,520,493,0,0,0,0,0,262,1275
19:40:00,120,476,0,467,0,0,0,362,1425
19:45:00,120,402,0,467,0,0,0,162,1151
19:50:00,240,234,0,467,0,0,0,162,1103
19:55:00,360,160,0,467,0,0,0,162,1149
20:00:00,760,0,0,467,0,0,0,167,1394
20:05:00,1580,0,0,467,0,0,79,67,2193
20:10:00,760,0,1600,467,0,0,249,67,3143
20:15:00,760,0,1600,467,0,0,240,67,3134
20:20:00,760,0,1600,0,0,0,240,67,2667
20:25:00,760,0,1600,0,0,0,232,67,2659
20:30:00,1580,80,1600,0,0,0,159,187,3606
20:35:00,1980,251,1600,0,0,0,0,437,4268
20:40:00,1980,322,1600,0,0,0,0,187,4089
20:45:00,1980,493,1600,0,0,0,0,187,4260
20:50:00,2100,476,1600,0,0,0,0,287,4463
20:55:00,1460,402,1600,0,0,0,0,1287,4749
21:00:00,1340,234,1600,0,0,0,0,1287,4461
21:05:00,1220,160,0,0,0,0,0,1187,2567
21:10:00,820,0,0,0,0,0,0,1187,2007
21:15:00,820,0,0,0,0,0,79,1187,2086
21:20:00,820,0,0,0,0,0,249,1187,2256
21:25:00,0,0,0,0,0,0,240,1187,1427
21:30:00,0,0,0,0,0,0,240,1187,1427
21:35:00,0,0,0,0,0,0,232,1067,1299
21:40:00,0,80,0,0,0,0,159,1067,1306
21:45:00,0,251,0,0,0,0,0,1067,1318
21:50:00,0,322,0,0,0,0,0,1067,1389
21:55:00,0,493,0,0,0,0,0,1062,1555
22:00:00,0,476,0,0,0,0,0,1062,1538
22:05:00,0,402,0,0,0,0,0,1062,1464
22:10:00,0,234,0,0,0,0,0,1062,1296
22:15:00,0,160,0,0,0,0,0,1062,1222
22:20:00,0,0,0,0,0,0,0,1062,1062
22:25:00,0,0,0,0,0,0,79,1062,1141
22:30:00,120,0,0,0,0,0,249,1062,1431
22:35:00,120,0,0,0,0,0,240,1062,1422
22:40:00,120,0,0,0,0,0,240,162,522
22:45:00,0,0,0,0,0,0,232,162,394
22:50:00,0,80,0,0,0,0,159,162,401
22:55:00,0,251,0,0,0,0,0,167,418
23:00:00,0,322,0,0,0,0,0,167,489
23:05:00,0,493,0,0,0,0,0,287,780
23:10:00,0,476,0,0,0,0,0,287,763
23:15:00,0,402,0,0,0,0,0,192,594
23:20:00,0,234,0,0,0,0,0,192,426
23:25:00,0,160,0,0,0,0,0,187,347
23:30:00,0,0,0,0,0,0,0,187,187
23:35:00,0,0,0,0,0,0,79,182,261
23:40:00,0,0,0,0,0,0,249,182,431
23:45:00,0,0,0,0,0,0,240,182,422
23:50:00,0,0,0,0,0,0,240,182,422
23:55:00,0,0,0,0,0,0,232,182,414
0:00:00,0,160,0,0,0,0,232,342,734
0:05:00,0,0,0,0,0,0,159,342,501
0:10:00,0,0,0,0,0,0,0,342,342
0:15:00,0,80,0,0,0,0,0,342,422
0:20:00,0,251,0,0,0,0,0,342,593
0:25:00,0,242,0,0,0,0,0,342,584
0:30:00,0,242,0,0,0,0,0,342,584
0:35:00,0,234,0,0,0,0,0,342,576
0:40:00,0,160,0,0,0,0,0,342,502
0:45:00,0,80,0,0,0,0,0,342,422
0:50:00,0,251,0,0,0,0,79,342,672
0:55:00,0,242,0,0,0,0,249,342,833
1:00:00,0,242,0,0,0,0,240,342,825
1:05:00,0,234,0,0,0,0,240,342,816
1:10:00,0,160,0,0,0,0,232,342,734
1:15:00,0,0,0,0,0,0,159,162,321
1:20:00,0,0,0,0,0,0,0,162,162
1:25:00,0,80,0,0,0,0,0,1662,1742
1:30:00,0,251,0,0,0,0,0,1662,1913
1:35:00,0,242,0,0,0,0,0,1662,1904
1:40:00,0,242,0,0,0,0,0,62,304
1:45:00,0,234,0,0,0,0,0,62,296
1:50:00,0,160,0,0,0,0,0,62,222
1:55:00,0,80,0,0,0,0,0,162,242
2:00:00,0,251,0,0,0,0,79,162,492
2:05:00,0,242,0,0,0,0,249,162,653
2:10:00,0,242,0,0,0,0,240,162,645
2:15:00,0,234,0,0,0,0,240,192,666
2:20:00,0,160,0,0,0,0,232,192,584
2:25:00,0,0,0,0,0,0,159,192,351
2:30:00,0,0,0,0,0,0,0,162,162
2:35:00,0,80,0,0,0,0,0,162,242
2:40:00,0,251,0,0,0,0,0,162,413
2:45:00,0,242,0,0,0,0,0,162,404
2:50:00,0,242,0,0,0,0,0,162,404
2:55:00,0,234,0,0,0,0,0,162,396
3:00:00,0,160,0,0,0,0,0,162,322
3:05:00,0,80,0,0,0,0,0,62,142
3:10:00,0,251,0,0,0,0,79,62,392
3:15:00,0,242,0,0,0,0,249,62,553
3:20:00,0,242,0,0,0,0,240,62,545
3:25:00,0,234,0,0,0,0,240,62,536
3:30:00,0,160,0,0,0,0,232,92,484
3:35:00,0,0,0,0,0,0,159,92,251
3:40:00,0,0,0,0,0,0,0,92,92
3:45:00,0,80,0,0,0,0,0,62,142
3:50:00,0,251,0,0,0,0,0,62,313
3:55:00,0,242,0,0,0,0,0,312,554
4:00:00,0,242,0,0,0,0,0,312,554
4:05:00,0,234,0,0,0,0,0,312,546
4:10:00,0,160,0,0,0,0,0,312,472
4:15:00,0,80,0,0,0,0,0,312,392
4:20:00,0,251,0,0,0,0,79,312,642
4:25:00,0,242,0,0,0,0,249,312,803
4:30:00,0,242,0,0,0,0,240,312,795
4:35:00,0,234,0,0,0,0,240,312,786
4:40:00,0,160,0,0,0,0,232,312,704
4:45:00,0,0,0,0,0,0,159,352,511
4:50:00,0,0,0,0,0,0,0,352,352
4:55:00,0,80,0,0,0,0,0,352,432
5:00:00,0,251,0,0,0,0,0,602,853
5:05:00,0,242,0,0,0,0,0,602,844
5:10:00,0,242,0,0,0,0,0,602,844
5:15:00,0,234,0,0,0,0,0,602,836
5:20:00,0,160,0,0,0,0,0,602,762
5:25:00,0,80,0,0,0,0,0,602,682
5:30:00,0,251,0,0,0,0,79,602,932
5:35:00,240,242,0,0,0,0,249,602,1333
5:40:00,240,242,0,0,0,0,240,602,1325
5:45:00,240,234,0,0,0,0,240,352,1066
5:50:00,240,160,0,0,0,0,232,102,734
5:55:00,240,0,0,0,0,0,159,202,601
6:00:00,240,0,0,0,0,0,0,162,402
6:05:00,240,80,0,0,0,0,0,162,482
6:10:00,400,251,0,0,0,0,0,162,813
6:15:00,400,242,0,0,0,0,0,162,804
6:20:00,400,242,0,0,0,0,0,412,1054
6:25:00,400,890,0,0,0,0,0,412,1702
6:30:00,400,80,0,0,0,0,0,412,892
6:35:00,0,80,0,0,0,0,0,412,492
6:40:00,0,251,0,0,0,0,79,412,742
6:45:00,0,242,0,0,0,0,249,662,1153
6:50:00,0,242,0,0,0,0,240,662,1145
6:55:00,0,314,0,0,0,0,240,662,1216
7:00:00,0,411,0,0,0,0,232,662,1305
7:05:00,0,259,0,0,0,0,159,912,1330
7:10:00,0,251,0,0,0,0,0,912,1163
7:15:00,0,242,0,0,0,0,0,662,904
7:20:00,0,242,0,0,0,0,0,662,904
7:25:00,0,234,0,0,0,0,0,412,646
7:30:00,0,242,0,0,0,0,0,412,654
7:35:00,0,234,0,0,0,0,0,312,546
7:40:00,0,201,0,0,0,0,0,312,513
7:45:00,0,159,0,0,0,0,0,412,571
7:50:00,0,251,0,0,0,0,79,512,842
7:55:00,0,242,0,0,0,0,249,512,1003
8:00:00,0,242,0,0,0,0,240,412,895
8:05:00,0,234,0,0,0,0,240,412,886
8:10:00,0,160,0,0,0,0,883,412,1456
8:15:00,0,0,0,0,0,0,79,412,491
8:20:00,400,0,0,0,0,0,0,412,812
8:25:00,400,80,0,0,0,0,0,412,892
8:30:00,400,251,0,0,0,0,0,412,1063
8:35:00,400,242,0,0,0,0,0,242,884
8:40:00,400,242,0,0,0,0,79,67,788
8:45:00,400,234,0,0,0,0,249,62,945
8:50:00,400,160,0,0,0,0,257,92,909
8:55:00,400,80,0,0,0,0,249,92,820
9:00:00,400,251,0,0,0,0,240,92,983
9:05:00,400,242,0,0,0,0,240,92,975
9:10:00,400,242,0,0,0,0,232,92,966
9:15:00,400,234,0,0,0,0,240,92,966
9:20:00,400,160,0,0,0,0,232,92,884
9:25:00,400,0,0,0,0,0,199,92,691
9:30:00,640,0,0,0,0,0,79,92,811
9:35:00,240,80,0,0,0,0,0,92,412
9:40:00,240,251,0,0,0,0,0,92,583
9:45:00,240,242,0,0,0,0,0,92,574
9:50:00,240,242,0,0,0,0,0,92,574
9:55:00,240,234,0,0,0,0,0,92,566
10:00:00,240,160,0,0,0,0,0,92,492
10:05:00,240,80,0,0,0,0,0,92,412
10:10:00,480,251,0,0,0,0,79,92,902
10:15:00,480,242,0,0,0,0,249,92,1063
10:20:00,480,242,0,0,0,0,240,192,1155
10:25:00,480,234,0,0,0,0,240,192,1146
10:30:00,480,160,0,0,0,0,232,192,1064
10:35:00,480,0,0,0,0,0,159,162,801
10:40:00,480,0,0,0,0,0,0,162,642
10:45:00,480,80,0,0,0,0,0,162,722
10:50:00,240,251,0,0,0,0,0,162,653
10:55:00,240,242,0,0,0,0,0,162,644
11:00:00,240,242,0,0,0,0,0,162,644
11:05:00,240,234,0,0,0,0,0,162,636
11:10:00,240,160,0,0,0,0,0,162,562
11:15:00,0,80,0,0,0,0,0,162,242
11:20:00,0,251,0,0,0,0,79,162,492
11:25:00,0,242,0,0,0,0,249,62,553
11:30:00,0,242,0,0,0,0,240,62,545
11:35:00,0,234,0,0,0,0,240,62,536
11:40:00,0,160,0,0,0,0,232,62,454
11:45:00,0,0,0,0,0,0,159,62,221
11:50:00,0,0,0,0,0,0,0,62,62
11:55:00,0,80,0,0,0,0,0,62,142
12:00:00,0,251,0,0,0,0,0,62,313
12:05:00,0,242,0,0,0,0,0,62,304
12:10:00,0,242,0,0,0,0,0,92,334
12:15:00,0,234,0,0,0,0,0,92,326
12:20:00,0,160,0,0,0,0,0,62,222
12:25:00,0,80,0,0,0,0,0,62,142
12:30:00,820,251,0,0,0,0,79,62,1212
12:35:00,820,242,0,0,0,0,249,62,1373
12:40:00,820,242,0,0,0,0,240,62,1365
12:45:00,820,234,0,0,0,0,240,62,1356
12:50:00,820,160,0,0,0,0,232,62,1274
12:55:00,820,0,0,0,0,0,159,62,1041
13:00:00,820,0,0,0,0,0,0,62,882
13:05:00,820,80,0,0,0,0,0,62,962
13:10:00,0,251,0,0,0,0,0,312,563
13:15:00,0,242,0,0,505,0,0,412,1159
13:20:00,0,242,0,0,505,0,0,412,1159
13:25:00,0,234,0,0,505,0,0,412,1151
13:30:00,0,160,0,0,0,0,0,412,572
13:35:00,0,80,0,0,0,0,0,412,492
13:40:00,0,251,0,0,505,0,79,412,1247
13:45:00,0,242,0,0,505,0,249,412,1408
13:50:00,0,242,0,0,505,0,240,412,1400
13:55:00,0,890,0,0,0,0,240,412,1543
14:00:00,0,80,0,0,0,0,232,412,724
14:05:00,0,0,0,0,0,0,159,412,571
14:10:00,0,0,0,0,0,0,0,412,412
14:15:00,120,80,0,0,0,0,0,412,612
14:20:00,120,251,0,0,0,0,0,62,433
14:25:00,120,322,0,0,0,0,0,312,754
14:30:00,120,493,0,0,0,0,0,312,925
14:35:00,120,493,0,0,0,4115,0,562,5290
14:40:00,120,411,0,0,0,4115,0,562,5208
14:45:00,120,242,0,0,0,4115,0,562,5039
14:50:00,120,242,0,0,0,4115,79,562,5118
14:55:00,120,234,0,0,0,4115,249,562,5280
15:00:00,120,242,0,0,0,4115,240,562,5280
15:05:00,120,234,0,0,0,4115,240,562,5271
15:10:00,120,201,0,0,0,4115,232,562,5230
15:15:00,120,80,0,0,0,4115,159,562,5036
15:20:00,120,0,0,0,0,4115,0,562,4797
15:25:00,120,80,0,0,0,4115,0,562,4877
15:30:00,120,251,0,0,0,0,0,562,933
15:35:00,120,242,0,0,0,0,0,562,924
15:40:00,120,242,0,0,0,0,0,312,674
15:45:00,120,234,0,0,0,0,0,312,666
15:50:00,120,160,0,0,0,0,0,312,592
15:55:00,120,80,0,0,0,0,0,312,512
16:00:00,120,251,0,0,0,0,79,62,512
16:05:00,0,242,0,0,0,0,249,62,553
16:10:00,0,242,1600,0,0,0,240,62,2145
16:15:00,0,234,1600,0,0,0,240,162,2236
16:20:00,0,160,1600,0,0,0,232,162,2154
16:25:00,0,0,1600,0,0,0,159,162,1921
16:30:00,0,0,1600,0,0,0,0,342,1942
16:35:00,0,80,1600,0,0,0,0,242,1922
16:40:00,0,251,0,0,0,0,0,242,493
16:45:00,0,242,0,0,0,0,0,242,484
16:50:00,0,242,0,0,0,0,0,242,484
16:55:00,0,234,0,0,0,0,0,272,506
17:00:00,0,160,0,0,0,0,0,272,432
17:05:00,820,80,0,0,0,0,0,372,1272
17:10:00,1060,251,0,0,0,0,79,372,1762
17:15:00,480,242,0,0,0,0,249,492,1463
17:20:00,680,242,1600,0,0,0,240,492,3255
17:25:00,680,234,1600,0,0,0,240,492,3246
17:30:00,680,160,1600,0,0,0,232,492,3164
17:35:00,680,0,0,0,0,0,159,462,1301
17:40:00,480,0,0,0,0,0,0,282,762
17:45:00,480,80,0,0,0,0,0,282,842
17:50:00,480,251,0,0,0,0,0,282,1013
17:55:00,480,242,0,0,0,0,0,282,1004
18:00:00,1060,242,0,0,0,0,0,282,1584
18:05:00,1060,234,0,0,0,0,0,282,1576
18:10:00,1060,160,0,0,0,0,0,1162,2382
18:15:00,1300,80,0,0,0,0,0,1162,2542
18:20:00,1300,251,0,0,0,0,79,1162,2792
18:25:00,1300,242,0,0,0,0,249,1162,2953
18:30:00,1540,242,0,0,0,0,240,1162,3185
18:35:00,1540,234,0,0,0,0,240,1162,3176
18:40:00,1740,160,0,0,0,0,232,1162,3294
18:45:00,1740,0,0,0,0,0,159,1412,3311
18:50:00,920,0,0,0,0,0,0,1412,2332
18:55:00,920,80,0,0,0,0,0,2212,3212
19:00:00,920,251,0,0,0,0,0,2212,3383
19:05:00,920,242,0,0,0,0,0,2312,3474
19:10:00,680,242,0,0,0,0,0,1312,2234
19:15:00,680,234,0,0,0,0,0,1312,2226
19:20:00,680,160,0,0,0,0,0,1312,2152
19:25:00,680,80,0,0,0,0,0,1312,2072
19:30:00,440,251,0,0,0,0,79,1312,2082
19:35:00,680,242,0,0,0,0,249,1062,2233
19:40:00,480,242,0,0,0,0,240,162,1125
19:45:00,440,234,0,0,0,0,240,162,1076
19:50:00,560,160,0,0,0,0,232,162,1114
19:55:00,560,0,0,0,0,0,159,162,881
20:00:00,360,0,0,0,0,0,0,262,622
20:05:00,360,80,0,0,0,0,0,262,702
20:10:00,600,251,0,0,0,0,0,262,1113
20:15:00,360,242,0,0,0,0,0,262,864
20:20:00,600,242,0,0,0,0,0,362,1204
20:25:00,600,234,0,0,0,0,0,362,1196
20:30:00,600,160,0,0,0,0,0,262,1022
20:35:00,600,80,0,0,0,0,0,362,1042
20:40:00,600,251,0,0,0,0,79,262,1192
20:45:00,600,242,0,0,0,0,249,262,1353
20:50:00,600,242,0,0,0,0,240,262,1345
20:55:00,600,234,0,0,0,0,240,262,1336
21:00:00,600,160,0,0,0,0,232,262,1254
21:05:00,600,0,0,0,0,0,159,162,921
21:10:00,360,0,0,0,0,0,0,162,522
21:15:00,360,80,0,0,0,0,0,62,502
21:20:00,360,251,0,0,0,0,0,62,673
21:25:00,360,242,0,0,0,0,0,92,694
21:30:00,360,242,1600,0,0,0,0,92,2294
21:35:00,760,234,1600,0,0,0,0,192,2786
21:40:00,760,160,1600,0,505,0,0,192,3217
21:45:00,1000,80,1600,0,505,0,0,192,3377
21:50:00,1280,251,0,0,505,0,79,192,2307
21:55:00,1040,242,0,0,0,0,249,162,1693
22:00:00,1040,242,0,0,0,0,240,202,1725
22:05:00,800,234,0,0,505,0,240,202,1981
22:10:00,800,160,0,0,505,0,232,202,1899
22:15:00,400,0,0,0,505,0,159,202,1266
22:20:00,400,0,0,0,0,0,0,202,602
22:25:00,600,80,0,0,0,0,0,202,882
22:30:00,600,251,0,0,0,0,0,207,1058
22:35:00,600,242,0,0,0,0,0,207,1049
22:40:00,600,242,0,0,0,0,0,207,1049
22:45:00,600,234,0,0,0,0,0,107,941
22:50:00,600,160,0,0,0,0,0,107,867
22:55:00,600,80,0,0,0,0,0,107,787
23:00:00,600,251,0,0,0,4115,79,107,5152
23:05:00,600,242,0,0,0,4115,249,107,5313
23:10:00,600,242,0,0,0,4115,240,107,5305
23:15:00,600,234,0,0,0,4115,240,207,5396
23:20:00,200,160,0,0,0,4115,232,207,4914
23:25:00,0,0,0,0,0,4115,159,1707,5981
23:30:00,0,0,0,0,0,4115,0,1707,5822
23:35:00,0,80,0,0,0,4115,0,1707,5902
23:40:00,0,251,0,0,0,4115,0,1712,6078
23:45:00,0,242,0,0,0,4115,0,212,4569
23:50:00,0,242,0,0,0,4115,0,212,4569
23:55:00,0,234,0,0,0,0,0,172,406
0:00:00,800,160,0,0,0,0,0,242,1202
0:05:00,400,0,0,0,0,0,0,62,462
0:10:00,400,0,0,0,0,0,0,62,462
0:15:00,400,80,0,0,0,0,0,312,792
0:20:00,400,251,0,0,0,0,0,312,963
0:25:00,400,242,0,0,0,0,0,312,954
0:30:00,400,242,0,0,0,0,0,312,954
0:35:00,400,234,0,0,0,0,79,317,1030
0:40:00,400,160,0,0,0,0,249,317,1126
0:45:00,400,80,0,0,0,0,240,317,1037
0:50:00,400,251,0,0,0,0,240,317,1208
0:55:00,0,242,0,0,0,0,232,317,791
1:00:00,0,242,0,0,0,0,159,312,713
1:05:00,0,234,0,0,0,0,0,312,546
1:10:00,0,160,0,0,0,0,0,312,472
1:15:00,0,0,0,0,0,0,0,312,312
1:20:00,200,0,0,0,0,0,0,312,512
1:25:00,200,80,0,0,0,0,0,312,592
1:30:00,200,251,0,0,0,0,0,312,763
1:35:00,200,242,0,0,0,0,0,562,1004
1:40:00,200,242,0,0,0,0,0,562,1004
1:45:00,200,234,0,0,0,0,79,562,1075
1:50:00,200,160,0,0,0,0,249,312,921
1:55:00,200,80,0,0,0,0,240,312,832
2:00:00,200,251,0,0,0,0,240,312,1003
2:05:00,200,242,0,0,0,0,883,312,1638
2:10:00,200,242,0,0,0,0,79,312,833
2:15:00,200,234,0,0,0,0,0,312,746
2:20:00,200,160,0,0,0,0,0,312,672
2:25:00,200,0,0,0,0,0,0,312,512
2:30:00,200,0,0,0,0,0,0,312,512
2:35:00,200,80,0,0,0,0,79,242,601
2:40:00,200,251,0,0,0,0,249,242,941
2:45:00,0,242,0,0,0,0,257,242,741
2:50:00,0,242,0,0,0,0,249,242,733
2:55:00,0,234,0,0,0,0,240,242,716
3:00:00,0,160,0,0,0,0,240,62,462
3:05:00,0,80,0,0,0,0,232,62,374
3:10:00,0,251,0,0,0,0,240,62,553
3:15:00,0,242,0,0,0,0,232,62,536
3:20:00,0,242,0,0,0,0,199,62,504
3:25:00,0,234,0,0,0,0,79,182,495
3:30:00,0,160,0,0,0,0,0,182,342
3:35:00,0,0,0,0,0,0,0,182,182
3:40:00,0,0,0,0,0,0,0,182,182
3:45:00,0,80,0,0,0,0,0,182,262
3:50:00,0,251,0,0,0,0,0,182,433
3:55:00,200,242,0,0,0,0,0,182,624
4:00:00,200,242,0,0,0,0,0,182,624
4:05:00,200,234,0,0,0,0,79,182,695
4:10:00,200,160,0,0,0,0,249,182,791
4:15:00,0,80,0,0,0,0,240,182,502
4:20:00,0,251,0,0,0,0,240,182,673
4:25:00,0,242,0,0,0,0,232,182,656
4:30:00,0,242,0,0,0,0,159,182,583
4:35:00,0,234,0,0,0,0,0,62,296
4:40:00,0,160,0,0,0,0,0,62,222
4:45:00,0,0,0,0,0,0,0,62,62
4:50:00,120,0,0,0,0,0,0,62,182
4:55:00,120,80,0,0,0,0,0,62,262
5:00:00,120,251,0,0,0,0,0,242,613
5:05:00,120,242,0,0,0,0,0,242,604
5:10:00,120,242,0,0,0,0,0,242,604
5:15:00,120,234,0,0,0,0,79,242,675
5:20:00,120,160,0,0,0,0,249,242,771
5:25:00,120,80,0,0,0,0,240,242,682
5:30:00,120,251,0,0,0,0,240,272,883
5:35:00,120,242,0,0,0,0,232,272,866
5:40:00,120,242,0,0,0,0,159,272,793
5:45:00,120,234,0,0,0,0,0,272,626
5:50:00,120,160,0,0,0,0,0,272,552
5:55:00,120,0,0,0,0,0,0,272,392
6:00:00,0,0,0,0,0,0,0,92,92
6:05:00,0,80,0,0,0,0,0,92,172
6:10:00,0,251,0,0,0,0,0,92,343
6:15:00,0,242,0,0,0,0,0,92,334
6:20:00,0,242,0,0,0,0,0,92,334
6:25:00,0,234,0,0,0,0,79,92,405
6:30:00,0,160,0,0,0,0,249,1592,2001
6:35:00,0,80,0,0,0,0,240,1592,1912
6:40:00,0,251,0,0,0,0,240,1592,2083
6:45:00,0,242,0,0,0,0,232,1592,2066
6:50:00,0,242,0,0,0,0,159,92,493
6:55:00,0,234,0,0,0,0,0,342,576
7:00:00,0,160,1600,0,0,0,0,342,2102
7:05:00,0,0,1600,0,0,0,0,342,1942
7:10:00,0,0,1600,0,0,0,0,312,1912
7:15:00,0,80,1600,0,0,0,0,312,1992
7:20:00,0,251,0,0,0,0,0,312,563
7:25:00,0,242,0,0,0,0,0,312,554
7:30:00,0,242,0,0,0,0,0,312,554
7:35:00,0,234,0,0,0,0,79,312,625
7:40:00,0,160,0,0,0,0,249,432,841
7:45:00,0,80,0,0,0,0,240,432,752
7:50:00,200,251,0,0,0,0,240,432,1123
7:55:00,200,242,0,0,0,0,232,432,1106
8:00:00,200,242,0,0,0,0,159,432,1033
8:05:00,200,234,0,0,0,0,0,432,866
8:10:00,200,160,0,0,0,0,0,312,672
8:15:00,200,0,0,0,0,0,0,312,512
8:20:00,200,0,0,0,0,0,0,312,512
8:25:00,200,80,0,0,0,0,0,342,622
8:30:00,200,251,0,0,0,0,0,92,543
8:35:00,200,242,0,0,0,0,0,62,504
8:40:00,200,242,0,0,0,0,0,62,504
8:45:00,200,234,0,0,0,0,79,62,575
8:50:00,200,160,0,0,0,0,249,62,671
8:55:00,200,80,0,0,0,0,240,182,702
9:00:00,200,251,0,0,0,0,240,182,873
9:05:00,0,242,0,0,505,0,232,182,1161
9:10:00,0,242,0,0,505,0,159,182,1088
9:15:00,0,234,0,0,505,0,0,182,921
9:20:00,0,160,0,0,0,0,0,182,342
9:25:00,120,0,0,0,0,0,0,182,302
9:30:00,520,0,0,0,505,0,0,182,1207
9:35:00,400,80,0,0,505,0,0,182,1167
9:40:00,400,251,0,0,505,0,0,182,1338
9:45:00,400,242,0,0,0,0,0,182,824
9:50:00,400,242,0,0,0,0,0,182,824
9:55:00,400,234,0,0,0,0,79,182,895
10:00:00,400,160,0,0,0,0,249,212,1021
10:05:00,400,80,0,0,0,0,240,212,932
10:10:00,400,251,0,0,0,0,240,212,1103
10:15:00,400,242,0,0,0,0,232,212,1086
10:20:00,400,242,0,0,0,0,159,212,1013
10:25:00,400,234,0,0,0,0,0,212,846
10:30:00,400,160,0,0,0,0,0,212,772
10:35:00,400,0,0,0,0,0,0,212,612
10:40:00,0,0,0,0,0,0,0,212,212
10:45:00,0,80,0,0,0,0,0,212,292
10:50:00,0,251,0,0,0,0,0,92,343
10:55:00,0,242,0,0,0,0,0,92,334
11:00:00,120,242,0,0,0,0,0,92,454
11:05:00,120,234,0,0,0,0,79,92,525
11:10:00,120,160,0,0,0,0,249,92,621
11:15:00,120,80,0,0,505,0,240,92,1037
11:20:00,200,251,0,0,505,0,240,62,1258
11:25:00,200,242,0,0,505,0,232,62,1241
11:30:00,200,242,0,0,0,0,159,62,663
11:35:00,200,234,0,0,0,0,0,62,496
11:40:00,200,160,0,0,505,0,0,62,927
11:45:00,200,0,0,0,505,0,0,62,767
11:50:00,200,0,0,0,505,0,0,62,767
11:55:00,200,80,0,0,0,0,0,62,342
12:00:00,200,251,0,0,0,0,0,62,513
12:05:00,200,242,0,0,0,0,0,62,504
12:10:00,200,242,0,0,0,0,0,62,504
12:15:00,200,234,1600,0,0,0,79,62,2175
12:20:00,200,160,1600,0,0,0,249,62,2271
12:25:00,200,80,1600,0,0,0,240,62,2182
12:30:00,200,251,1600,0,0,0,240,62,2353
12:35:00,200,242,1600,0,0,4115,232,62,6451
12:40:00,200,242,1600,0,0,4115,159,62,6378
12:45:00,200,234,1600,0,0,4115,0,62,6211
12:50:00,200,160,1600,0,0,4115,0,62,6137
12:55:00,200,0,1600,0,0,4115,0,242,6157
13:00:00,0,0,1600,0,0,4115,0,242,5957
13:05:00,0,80,1600,0,0,4115,0,242,6037
13:10:00,0,251,1600,0,0,4115,0,242,6208
13:15:00,0,242,1600,0,0,0,0,242,2084
13:20:00,0,242,1600,0,0,0,0,242,2084
13:25:00,0,234,0,0,0,0,79,62,375
13:30:00,0,160,0,0,0,0,249,62,471
13:35:00,0,80,0,0,0,0,240,62,382
13:40:00,400,251,0,0,0,0,240,62,953
13:45:00,1220,242,0,0,0,0,232,62,1756
13:50:00,1220,242,0,0,0,0,159,62,1683
13:55:00,1220,234,0,0,0,0,0,62,1516
14:00:00,1220,160,0,0,0,0,0,62,1442
14:05:00,1220,0,0,0,0,0,0,62,1282
14:10:00,1220,0,0,0,0,0,0,62,1282
14:15:00,400,80,0,0,0,0,0,62,542
14:20:00,400,251,0,0,0,0,0,62,713
14:25:00,0,242,0,0,0,0,0,92,334
14:30:00,400,242,0,0,0,0,0,192,834
14:35:00,0,234,0,0,0,0,79,192,505
14:40:00,0,160,0,0,0,0,249,192,601
14:45:00,0,80,0,0,0,0,240,192,512
14:50:00,0,251,0,0,0,0,240,192,683
14:55:00,0,242,0,0,0,0,232,192,666
15:00:00,0,242,0,0,0,0,159,192,593
15:05:00,0,234,0,0,0,0,0,192,426
15:10:00,0,160,0,0,0,0,0,192,352
15:15:00,0,0,0,0,0,0,0,192,192
15:20:00,0,0,0,0,0,0,0,162,162
15:25:00,0,80,0,0,0,0,0,162,242
15:30:00,0,251,0,0,0,0,0,162,413
15:35:00,0,242,0,0,0,0,0,162,404
15:40:00,0,242,0,0,0,0,0,412,654
15:45:00,0,234,0,0,0,0,79,412,725
15:50:00,0,160,0,0,0,0,249,412,821
15:55:00,0,80,0,0,0,0,240,162,482
16:00:00,0,251,0,0,0,0,240,62,553
16:05:00,0,242,0,0,0,0,232,62,536
16:10:00,0,242,0,0,0,0,159,62,463
16:15:00,0,234,0,0,0,0,0,62,296
16:20:00,0,160,0,0,0,0,0,62,222
16:25:00,0,0,0,0,0,0,0,62,62
16:30:00,0,0,0,0,0,0,0,62,62
16:35:00,0,80,0,0,0,0,0,62,142
16:40:00,0,251,0,0,0,0,0,62,313
16:45:00,0,242,0,0,0,0,0,62,304
16:50:00,0,242,0,0,0,0,0,62,304
16:55:00,0,234,1600,0,0,0,79,62,1975
17:00:00,820,160,1600,0,0,0,249,62,2891
17:05:00,820,80,1600,0,0,0,240,62,2802
17:10:00,820,251,1600,0,0,0,240,62,2973
17:15:00,820,242,1600,0,0,0,232,62,2956
17:20:00,820,242,1600,0,0,0,159,62,2883
17:25:00,1020,890,1600,0,0,0,0,62,3572
17:30:00,1220,80,1600,0,0,0,0,62,2962
17:35:00,1420,0,1600,0,0,0,0,62,3082
17:40:00,1220,0,1600,0,0,0,0,182,3002
17:45:00,1220,80,1600,0,0,0,0,182,3082
17:50:00,1220,251,1600,0,0,0,0,182,3253
17:55:00,1460,322,1600,0,0,0,0,182,3564
18:00:00,1460,493,0,0,0,0,0,182,2135
18:05:00,1260,493,1600,0,0,0,79,182,3614
18:10:00,1020,411,1600,0,0,0,249,182,3461
18:15:00,1020,242,1600,0,0,0,240,982,4085
18:20:00,1020,242,1600,0,0,0,240,982,4085
18:25:00,1020,234,1600,0,0,0,232,1012,4098
